invoice_number,Date,Company_Name,Brand_Name,Total,Customer_Category,Trade_Type
HOME-00002/KEVALA/OUT/04/2025,31 Mar 2025,Kevala Keramik Bali,KKB,"53,941,369.",Umum,Local
HOME-00002/KEVALA/OUT/05/2025,30 Apr 2025,Kevala Keramik Bali,KKB,"33,072,806.",Umum,Local
HOME-00002/KEVALA/OUT/06/2025,31 May 2025,Kevala Keramik Bali,KKB,"46,051,293.",Umum,Local
HOME-00003/KEVALA/OUT/01/2025,31 Jan 2025,Kevala Keramik Bali,KKB,"66,618,933.",Umum,Local
HOME-00003/KEVALA/OUT/02/2025,28 Feb 2025,Kevala Keramik Bali,KKB,"22,181,998.",Umum,Local
HOME-00003/KEVALA/OUT/04/2025,31 Mar 2025,Kevala Keramik Bali,KKB,"33,820,832.",Umum,Local
HOME-00003/KEVALA/OUT/05/2025,30 Apr 2025,Kevala Keramik Bali,KKB,"37,220,669.",Umum,Local
HOME-00003/KEVALA/OUT/06/2025,31 May 2025,Kevala Keramik Bali,KKB,"46,435,031.",Umum,Local
HOME-00004/KEVALA/OUT/01/2025,31 Jan 2025,Kevala Keramik Bali,KKB,"75,967,501.",Umum,Local
HOME-00004/KEVALA/OUT/02/2025,28 Feb 2025,Kevala Keramik Bali,KKB,"30,245,899.",Umum,Local
HOME-00004/KEVALA/OUT/04/2025,31 Mar 2025,Kevala Keramik Bali,KKB,"87,523,973.",Umum,Local
HOME-00004/KEVALA/OUT/05/2025,30 Apr 2025,Kevala Keramik Bali,KKB,"88,894,059.",Umum,Local
HOME-00004/KEVALA/OUT/06/2025,31 May 2025,Kevala Keramik Bali,KKB,"12,401,201.",Umum,Local
HOME-00005/KEVALA/OUT/01/2025,31 Jan 2025,Kevala Keramik Bali,KKB,"31,796,949.",Umum,Local
HOME-00005/KEVALA/OUT/04/2025,31 Mar 2025,Kevala Keramik Bali,KKB,"15,127,988.",Umum,Local
HOME-00005/KEVALA/OUT/05/2025,30 Apr 2025,Kevala Keramik Bali,KKB,"37,744,984.",Umum,Local
HOME-00005/KEVALA/OUT/06/2025,31 May 2025,Kevala Keramik Bali,KKB,"91,110,000.",Umum,Local
HOME/CONS/001/01/2023,20 Feb 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"768,398.",Hotel,Local
HOME/CONS/002/02/2023,06 Jan 2023,Omah Budoyo,Omah Budoyo,"5,168,160.",Agent,Local
HOME/CONS/003/02/2023,07 Jan 2023,Nusadua Graha International,The Westin Resort Nusa Dua,"2,419,800.",Hotel,Local
HOME/CONS/004/02/2023,28 Feb 2023,Pesamuan Keramik Seni,Pesamuan,"1,669,369.",Agent,Local
HOME/CONS/005/02/2023,28 Feb 2023,Nusadua Graha International,The Westin Resort Nusa Dua,"780,000.",Hotel,Local
HOME/CONS/006/02/2023,28 Feb 2023,Bali Giri Kencana,Four Season Resort Jimbaran Bay,"386,002.",Hotel,Local
HOME/CONS/007/02/2023,28 Feb 2023,Omah Budoyo,Omah Budoyo,"426,240.",Agent,Local
HOME/CONS/008/02/2023,09 Jan 2023,Jia,Jia,"12,075,000.02",Artist Collaboration,Local
INV-00002/KEVALA/OUT/04/2025,03 Apr 2025,Hotel Pandan Arum,Maya Ubud,"488,400.",Hotel,Local
INV-00002/KEVALA/OUT/05/2025,05 May 2025,Indonesia Adventure Sport,Nihi Sumba,"4,956,150.",Hotel,Local
INV-00002/KEVALA/OUT/06/2025,04 Jun 2025,Heritage Resorts and Spas,Buahan a Banyan Tree Escape,"10,866,900.",Hotel,Local
INV-00003/KEVALA/OUT/02/2025,04 Feb 2025,"Loka Neka Jaya, PT",Locavore NXT,"10,545,000.",Restaurant,Local
INV-00003/KEVALA/OUT/03/2025,05 Mar 2025,Ginger Moon,Ginger Moon,"4,928,400.",Restaurant,Local
INV-00003/KEVALA/OUT/04/2025,08 Apr 2025,Rosewood Hotel Doha,Royal Hospitality Co W.L.L,187.15,Hotel,Export
INV-00003/KEVALA/OUT/05/2025,05 May 2025,Sutera Bali,Mamasan,"61,125,000.",Restaurant,Local
INV-00003/KEVALA/OUT/06/2025,04 Jun 2025,Kafe Ubud,Hanoman Kafe,"18,315,000.",Restaurant,Local
INV-00004/KEVALA/OUT/02/2025,05 Feb 2025,Bali Bounty,Kudeta,"6,993,000.",Restaurant,Local
INV-00004/KEVALA/OUT/03/2025,06 Mar 2025,"Pasar Tani Indoguna, CV",Pasar Tani Indoguna,"11,177,700.",Umum,Umum
INV-00004/KEVALA/OUT/05/2025,05 May 2025,Alterize,Alterize,"2,800,000.",Umum,Umum
INV-00005/KEVALA/OUT/03/2025,06 Mar 2025,"Pasar Tani Indoguna, CV",Pasar Tani Indoguna,"11,177,700.",Umum,Umum
INV-00005/KEVALA/OUT/05/2025,06 May 2025,Anaamaya Resort Seminyak,Alila Seminyak,"35,991,750.",Hotel,Local
INV-00006/KEVALA/OUT/03/2025,06 Mar 2025,"Bali Boga Utama, CV",Bali Boga Utama,"11,177,700.",Restaurant,Umum
INV-00006/KEVALA/OUT/05/2025,06 May 2025,Permadani Khatulistiwa Nusantara,St Regis Hotel Jakarta,"4,833,441.",Hotel,Local
INV-00007/KEVALA/OUT/03/2025,06 Mar 2025,"Makasar Boga Utama, CV",Makasar Boga Utama,"11,177,700.",Restaurant,Umum
INV-00008/KEVALA/OUT/03/2025,06 Mar 2025,"Cipaku Boga Utama, CV",Cipaku Boga Utama,"22,355,400.",Restaurant,Umum
INV-00008/KEVALA/OUT/04/2025,08 Apr 2025,Cakrawala Bima Pratiwi,Abisena,"510,600.",Hotel,Local
INV-00008/KEVALA/OUT/05/2025,07 May 2025,Duta Jaya Perkasa,Jumeirah Bali,"22,644,000.",Hotel,Local
INV-00009/KEVALA/OUT/06/2025,05 Jun 2025,"Hai Ha Handicraft Co., Ltd",Hai Ha,564.,Hotel,Export
INV-00010/KEVALA/OUT/05/2025,30 Apr 2025,"Balikpapan Boga Utama, CV",Balikpapan Boga Utama,"29,550,420.",Umum,Umum
INV-00010/KEVALA/OUT/06/2025,06 Jun 2025,Indonesia Adventure Sport,Nihi Sumba,"8,524,800.",Hotel,Local
INV-00012/KEVALA/OUT/03/2025,07 Mar 2025,Jen,Jennifer,"47,397,000.",Personal,Local
INV-00012/KEVALA/OUT/06/2025,09 Jun 2025,Nusadua Graha International,The Westin Resort Nusa Dua,"53,957,100.",Hotel,Local
INV-00013/KEVALA/OUT/03/2025,07 Mar 2025,Hotel Pandan Arum,Maya Ubud,"16,924,725.",Hotel,Local
INV-00013/KEVALA/OUT/04/2025,10 Apr 2025,Kebun Bistro Ubud,Kebun Bistro,"305,250.",Restaurant,Local
INV-00013/KEVALA/OUT/05/2025,08 May 2025,Karya Agung Kisma Lestari,Laguna Hotel Bali,"7,215,000.",Hotel,Local
INV-00014/KEVALA/OUT/02/2025,10 Feb 2025,Harmoni Cakrawala Bali,Mandarin Oriental Bali,"26,356,950.",Hotel,Local
INV-00014/KEVALA/OUT/05/2025,09 May 2025,Amanda Arumdhani,Four Season Sayan,"29,315,100.",Hotel,Local
INV-00015/KEVALA/OUT/02/2025,10 Feb 2025,Harmoni Cakrawala Bali,Mandarin Oriental Bali,"1,098,900.",Hotel,Local
INV-00015/KEVALA/OUT/03/2025,10 Mar 2025,Paola Buendia,Paola Buendia,"4,795,200.",Personal,Local
INV-00015/KEVALA/OUT/05/2025,09 May 2025,Dragon Tea Temple,Zest Ubud,"2,497,500.",Restaurant,Umum
INV-00016/KEVALA/OUT/03/2025,10 Mar 2025,Pacific Resorts Buana Indonesia,St Regis Bali,"77,700,000.",Hotel,Local
INV-00016/KEVALA/OUT/05/2025,09 May 2025,Bali Boga Anugrah,Peggy Brass,"925,450.",Restaurant,Local
INV-00017/KEVALA/OUT/06/2025,10 Jun 2025,Brett Hospitality Group,Mason Uluwatu,"2,197,800.",Restaurant,Local
INV-00018/KEVALA/OUT/02/2025,13 Feb 2025,Awahita Indonesia Putra,Capella Ubud,"33,744,000.",Hotel,Local
INV-00018/KEVALA/OUT/03/2025,10 Mar 2025,Awahita Indonesia Putra,Capella Ubud,"7,592,400.",Hotel,Local
INV-00018/KEVALA/OUT/06/2025,10 Jun 2025,Smeeta - Chef Jolly,Chef Jolly,"3,257.",Restaurant,Export
INV-00019/KEVALA/OUT/02/2025,11 Feb 2025,Jimbaran Villas,Bvlgari,"5,594,400.",Hotel,Local
INV-00019/KEVALA/OUT/04/2025,14 Apr 2025,Indonesia Adventure Sport,Nihi Sumba,"10,656,000.",Hotel,Local
INV-00020/KEVALA/OUT/02/2025,13 Feb 2025,Hotel Permata Hijau,Hotel Permata Hijau,"85,914,000.",Hotel,Local
INV-00020/KEVALA/OUT/03/2025,11 Mar 2025,Citra Jimbaran Indah Hotel,Intercontinental Bali Resort,"26,640,000.",Hotel,Local
INV-00020/KEVALA/OUT/05/2025,14 May 2025,PT Autogrill Services Indonesia,Wolf Gang Puck,"2,997,000.",Restaurant,Local
INV-00021/KEVALA/OUT/02/2025,13 Feb 2025,Boma Beach Club,Boma Beach Club,670.,Restaurant,Local
INV-00021/KEVALA/OUT/03/2025,11 Mar 2025,Hotel Pandan Arum,Maya Ubud,"33,966,000.",Hotel,Local
INV-00022/KEVALA/OUT/04/2025,15 Apr 2025,Sutera Bali,Mamasan,"3,463,200.",Restaurant,Local
INV-00023/KEVALA/OUT/04/2025,15 Apr 2025,Anaamaya Resort Seminyak,Alila Seminyak,"13,891,650.",Hotel,Local
INV-00023/KEVALA/OUT/05/2025,15 May 2025,Anaamaya Resort Seminyak,Alila Seminyak,"5,550,000.",Hotel,Local
INV-00025/KEVALA/OUT/03/2025,13 Mar 2025,"Palembang Boga Utama, CV",Palembang Boga Utama,"11,177,700.",Restaurant,Umum
INV-00025/KEVALA/OUT/04/2025,16 Apr 2025,Duta Jaya Perkasa,Jumeirah Bali,"466,200.",Hotel,Local
INV-00026/KEVALA/OUT/03/2025,13 Mar 2025,"Surabaya Boga, CV",Surabaya Boga,"11,177,700.",Restaurant,Umum
INV-00026/KEVALA/OUT/04/2025,16 Apr 2025,Gio's Private Villa Canggu,Gio's Private Villa Canggu,"55,144,800.",Hotel,Local
INV-00026/KEVALA/OUT/05/2025,30 Apr 2025,"Palembang Boga Utama, CV",Palembang Boga Utama,"29,550,420.",Restaurant,Umum
INV-00027/KEVALA/OUT/02/2025,17 Feb 2025,Four Season Resort Maldives,Four Season Maldives,"1,290.",Hotel,Export
INV-00027/KEVALA/OUT/03/2025,13 Mar 2025,"Bandung Boga Utama, CV",Bandung Boga Utama,"11,177,700.",Restaurant,Umum
INV-00027/KEVALA/OUT/04/2025,16 Apr 2025,Alterize,Alterize,"700,000.",Umum,Umum
INV-00027/KEVALA/OUT/06/2025,12 Jun 2025,The Sanubari Hotel,MDA ABS Kuningan,"122,585,625.",Hotel,Local
INV-00028/KEVALA/OUT/02/2025,17 Feb 2025,Four Season Resort Maldives,Four Season Maldives,"1,214,475.",Hotel,Export
INV-00028/KEVALA/OUT/03/2025,14 Mar 2025,Amanda Arumdhani,Four Season Sayan,"9,501,600.",Hotel,Local
INV-00028/KEVALA/OUT/05/2025,16 May 2025,Bali General Supply,BGS,"3,912,750.",Restaurant,Local
INV-00029/KEVALA/OUT/04/2025,18 Apr 2025,Japa Putra Wijaka,Japa Ubud,"117,851,475.",Hotel,Local
INV-00029/KEVALA/OUT/06/2025,10 Jun 2025,Ali Bey Malidives Pvt. Ltd. (Joali Muravandhoo),Joali Muravandhoo,"2,680.",Hotel,Export
INV-00030/KEVALA/OUT/02/2025,17 Feb 2025,Boa Development,Nihi Rote,"40,537,200.",Hotel,Local
INV-00030/KEVALA/OUT/03/2025,17 Mar 2025,Nusadua Graha International,The Westin Resort Nusa Dua,"12,565,200.",Hotel,Local
INV-00030/KEVALA/OUT/04/2025,18 Apr 2025,Byus Management Group,Miss Fish Canggu,"2,997,000.",Restaurant,Local
INV-00031/KEVALA/OUT/02/2025,17 Feb 2025,Boa Development,Nihi Rote,"10,656,000.",Hotel,Local
INV-00031/KEVALA/OUT/03/2025,17 Mar 2025,Bali Radiance,Bali Radiance,"51,948,000.",Hotel,Local
INV-00031/KEVALA/OUT/04/2025,18 Apr 2025,PT Autogrill Services Indonesia,Wolf Gang Puck,"155,011,500.",Restaurant,Local
INV-00031/KEVALA/OUT/05/2025,16 May 2025,Handara Golf & Resort Bali,Sarana Buana Handara,"6,926,400.",Hotel,Local
INV-00031/KEVALA/OUT/06/2025,16 Jun 2025,Bambootel Resort,Bambootel,"205,290,060.",Hotel,Local
INV-00032/KEVALA/OUT/02/2025,21 Feb 2025,Boa Development,Nihi Rote,"35,898,100.",Hotel,Local
INV-00032/KEVALA/OUT/03/2025,18 Mar 2025,Hotel Pandan Arum,Maya Ubud,"10,489,500.",Hotel,Local
INV-00032/KEVALA/OUT/04/2025,21 Apr 2025,Heritage Resorts and Spas,Buahan a Banyan Tree Escape,"13,852,800.",Hotel,Local
INV-00032/KEVALA/OUT/05/2025,19 May 2025,"Makasar Boga Utama, CV",Makasar Boga Utama,"17,082,900.",Restaurant,Umum
INV-00032/KEVALA/OUT/06/2025,16 Jun 2025,Bambootel Resort,Bambootel,"15,052,988.",Hotel,Local
INV-00033/KEVALA/OUT/02/2025,17 Feb 2025,Boa Development,Nihi Rote,"5,328,000.",Hotel,Local
INV-00033/KEVALA/OUT/03/2025,19 Mar 2025,"Indoguna Utama, PT",Indoguna Utama,"27,944,250.",Restaurant,Umum
INV-00033/KEVALA/OUT/04/2025,21 Apr 2025,Abirupa Nusa Cipta,Tejaprana Bisma,"44,666,400.",Hotel,Local
INV-00033/KEVALA/OUT/05/2025,19 May 2025,"Surabaya Boga, CV",Surabaya Boga,"13,666,320.",Restaurant,Umum
INV-00034/KEVALA/OUT/02/2025,18 Feb 2025,Harmoni Cakrawala Bali,Mandarin Oriental Bali,"1,154,400.",Hotel,Local
INV-00034/KEVALA/OUT/03/2025,19 Mar 2025,"Citra Kirana Pantai, PT",Swissotel Jakarta PIK Avenue,"15,107,100.",Hotel,Umum
INV-00034/KEVALA/OUT/04/2025,21 Apr 2025,Amanda Arumdhani,Four Season Sayan,"30,114,300.",Hotel,Local
INV-00034/KEVALA/OUT/05/2025,19 May 2025,"Pasar Tani Indoguna, CV",Pasar Tani Indoguna,"14,685,300.",Umum,Umum
INV-00035/KEVALA/OUT/02/2025,18 Feb 2025,Bali Bounty,Kudeta,"4,329,000.",Restaurant,Local
INV-00035/KEVALA/OUT/03/2025,19 Mar 2025,"Citra Kirana Pantai, PT",Swissotel Jakarta PIK Avenue,"24,997,200.",Hotel,Umum
INV-00035/KEVALA/OUT/05/2025,19 May 2025,"Pasar Tani Indoguna, CV",Pasar Tani Indoguna,"14,685,300.",Umum,Umum
INV-00036/KEVALA/OUT/03/2025,19 Mar 2025,Cempaka Interior,Cempaka Interior,"9,057,600.",Agent,Local
INV-00036/KEVALA/OUT/04/2025,21 Apr 2025,Badan Canggu International,Regent Canggu,"39,520,440.",Hotel,Local
INV-00036/KEVALA/OUT/05/2025,19 May 2025,"Bali Boga Utama, CV",Bali Boga Utama,"43,036,920.",Restaurant,Umum
INV-00037/KEVALA/OUT/05/2025,19 May 2025,"Cipaku Boga Utama, CV",Cipaku Boga Utama,"135,464,400.",Restaurant,Umum
INV-00038/KEVALA/OUT/04/2025,22 Apr 2025,Wynncor Bali,Andaz Bali,"3,663,000.",Hotel,Local
INV-00038/KEVALA/OUT/05/2025,19 May 2025,Pak Dio,Dio,"31,348,620.",Personal,Local
INV-00039/KEVALA/OUT/03/2025,20 Mar 2025,"Kopi Bar Sela, PT",Chella Uluwatu,"1,520,700.",Restaurant,Local
INV-00039/KEVALA/OUT/04/2025,22 Apr 2025,Cahaya Warna Prima,Six Sense Uluwatu,"177,156,000.",Hotel,Local
INV-00039/KEVALA/OUT/05/2025,19 May 2025,"LOMBOK KULINA UTAMA, PT",Lombok Kulina Utama,"131,148,720.",Restaurant,Local
INV-00040/KEVALA/OUT/03/2025,20 Mar 2025,Badan Canggu International,Regent Canggu,"73,482,000.",Hotel,Local
INV-00040/KEVALA/OUT/04/2025,22 Apr 2025,Vista Padang Asri,Suarga Resort,"2,037,960.",Hotel,Local
INV-00041/KEVALA/OUT/03/2025,20 Mar 2025,Riviera Bistro,Riviera Pererenan / CLANDESTINO FOOD GROUP,"13,997,100.",Restaurant,Local
INV-00042/KEVALA/OUT/03/2025,20 Mar 2025,Alterize,Alterize,"200,000.",Umum,Umum
INV-00042/KEVALA/OUT/04/2025,25 Apr 2025,Bali Perkasa Sukses,Indigo Bali,"4,617,600.",Hotel,Local
INV-00043/KEVALA/OUT/04/2025,26 Jun 2025,"PNB Merdeka Tower Hotel Sdn Bhd d/b/a Park Hyatt, Kuala Lumpur",Park Hyatt Kuala Lumpur,"29,117.5",Hotel,Export
INV-00043/KEVALA/OUT/05/2025,20 May 2025,Badan Canggu International,Regent Canggu,"28,871,100.",Hotel,Local
INV-00043/KEVALA/OUT/06/2025,17 Jun 2025,Keraton At The Plaza,Plaza Indonesia Mandiri,"46,248,715.",Hotel,Local
INV-00044/KEVALA/OUT/02/2025,20 Feb 2025,Beyond Bamboo (Six Senses London),Six Senses London,"4,958.",Hotel,Export
INV-00044/KEVALA/OUT/04/2025,28 Apr 2025,Solana Retreat Ubud,Bali Wellness Retreat,"30,747,000.",Hotel,Local
INV-00044/KEVALA/OUT/05/2025,20 May 2025,Fairmont Jakarta - PT Senayan Trikarya Sempana,Fairmont Jakarta,"6,530,407.",Hotel,Local
INV-00044/KEVALA/OUT/06/2025,18 Jun 2025,Bali Bounty,Kudeta,"11,988,000.",Restaurant,Local
INV-00045/KEVALA/OUT/04/2025,28 Apr 2025,Wynncor Bali,Andaz Bali,"29,082,000.",Hotel,Local
INV-00045/KEVALA/OUT/05/2025,20 May 2025,Tabula Rasa,Swe Development Lombok,"100,965,600.",Hotel,Local
INV-00046/KEVALA/OUT/04/2025,29 Apr 2025,Bali Perkasa Sukses,Indigo Bali,"710,400.",Hotel,Local
INV-00046/KEVALA/OUT/06/2025,18 Jun 2025,Leisure Oceans Private Limited (Six Sense Kanuhura),Six Sense Kanuhura,"1,337.46",Hotel,Export
INV-00047/KEVALA/OUT/04/2025,29 Apr 2025,Indonesia Adventure Sport,Nihi Sumba,"32,167,800.",Hotel,Local
INV-00047/KEVALA/OUT/06/2025,18 Jun 2025,Leisure Oceans Private Limited (Six Sense Kanuhura),Six Sense Kanuhura,780.,Hotel,Export
INV-00048/KEVALA/OUT/04/2025,29 Apr 2025,Anaamaya Resort Seminyak,Alila Seminyak,"9,917,850.",Hotel,Local
INV-00049/KEVALA/OUT/02/2025,21 Feb 2025,Intercontinental Bandung Dago,Hotel Dago Pakar,"6,449,100.",Hotel,Local
INV-00049/KEVALA/OUT/04/2025,29 Apr 2025,Tanadewa Resort & Spa Ubud,Tanadewa Resort & Spa Ubud,"42,757,200.",Hotel,Local
INV-00050/KEVALA/OUT/04/2025,30 Apr 2025,Dragon Tea Temple,Zest Ubud,"9,157,500.",Restaurant,Umum
INV-00050/KEVALA/OUT/05/2025,22 May 2025,Ali Bey Maldives Private Limited (Joali Being),Joali Being,640.,Hotel,Export
INV-00051/KEVALA/OUT/01/2025,30 Jan 2025,WPC Logistics - Bali Branch,WPC Logistics,954.,Agent,Umum
INV-00051/KEVALA/OUT/03/2025,24 Mar 2025,Samanvaya,Zen Happy,"24,647,550.",Hotel,Local
INV-00051/KEVALA/OUT/04/2025,30 Apr 2025,Indonesia Adventure Sport,Nihi Sumba,"160,816,523.",Hotel,Local
INV-00051/KEVALA/OUT/05/2025,22 May 2025,Greenland Rajawali Utama,Four Seasons Hotel Jakarta,"17,490,071.",Hotel,Local
INV-00052/KEVALA/OUT/03/2025,25 Mar 2025,Bali Perkasa Sukses,Indigo Bali,"8,325,000.",Hotel,Local
INV-00052/KEVALA/OUT/04/2025,30 Apr 2025,Mandara Spa Indonesia,Mandara Spa,"4,995,000.",SPA,Local
INV-00053/KEVALA/OUT/03/2025,25 Mar 2025,Indonesia Adventure Sport,Nihi Sumba,"7,770,000.",Hotel,Local
INV-00053/KEVALA/OUT/04/2025,30 Apr 2025,Anaamaya Resort Seminyak,Alila Seminyak,"3,063,600.",Hotel,Local
INV-00054/KEVALA/OUT/03/2025,25 Mar 2025,Indonesia Adventure Sport,Nihi Sumba,"19,425,000.",Hotel,Local
INV-00054/KEVALA/OUT/04/2025,30 Apr 2025,Bali Perkasa Sukses,Indigo Bali,"17,393,700.",Hotel,Local
INV-00054/KEVALA/OUT/05/2025,23 May 2025,Duta Jaya Perkasa,Jumeirah Bali,"16,650,000.",Hotel,Local
INV-00055/KEVALA/OUT/03/2025,25 Mar 2025,Indonesia Adventure Sport,Nihi Sumba,"5,061,600.",Hotel,Local
INV-00055/KEVALA/OUT/04/2025,30 Apr 2025,Bokashi Berawa,Bokashi Berawa,"9,490,500.",Restaurant,Local
INV-00055/KEVALA/OUT/05/2025,23 May 2025,PT Vatos Tamora Indonesia,Agave & Azul,"70,795,800.",Restaurant,Local
INV-00056/KEVALA/OUT/03/2025,26 Mar 2025,Indonesia Adventure Sport,Nihi Sumba,"27,972,000.",Hotel,Local
INV-00056/KEVALA/OUT/04/2025,30 Apr 2025,Dwimukti Graha Kencana,Kitsune,"77,200,500.",Restaurant,Local
INV-00057/KEVALA/OUT/01/2025,01 Jan 2025,Bukit Uluwatu Villa,Alila Uluwatu,"268,898.",Hotel,Local
INV-00057/KEVALA/OUT/03/2025,26 Mar 2025,Vista Padang Asri,Suarga Resort,"4,662,000.",Hotel,Local
INV-00058/KEVALA/OUT/02/2025,25 Feb 2025,Badan Canggu International,Regent Canggu,"132,328,650.",Hotel,Local
INV-00058/KEVALA/OUT/03/2025,26 Mar 2025,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"16,158,270.",Hotel,Local
INV-00058/KEVALA/OUT/06/2025,19 Jun 2025,Cakrawala Bima Pratiwi,Abisena,"6,127,200.",Hotel,Local
INV-00059/KEVALA/OUT/02/2025,25 Feb 2025,Intercontinental Bandung Dago,Hotel Dago Pakar,"6,737,700.",Hotel,Local
INV-00059/KEVALA/OUT/03/2025,27 Mar 2025,Riviera Bistro,Riviera Pererenan / CLANDESTINO FOOD GROUP,"6,726,600.",Restaurant,Local
INV-00059/KEVALA/OUT/06/2025,20 Jun 2025,Tanjung Benoa Indonesia,Holiday in Benoa,"10,389,600.",Hotel,Local
INV-00060/KEVALA/OUT/03/2025,27 Mar 2025,Amanda Arumdhani,Four Season Sayan,"17,970,900.",Hotel,Local
INV-00060/KEVALA/OUT/06/2025,20 Jun 2025,Nusadua Graha International,The Westin Resort Nusa Dua,"12,559,650.",Hotel,Local
INV-00061/KEVALA/OUT/01/2025,15 Jan 2025,Bali Perkasa Sukses,Indigo Bali,"2,575,200.",Hotel,Local
INV-00061/KEVALA/OUT/06/2025,20 Jun 2025,Nusadua Graha International,The Westin Resort Nusa Dua,"13,320,000.",Hotel,Local
INV-00062/KEVALA/OUT/03/2025,27 Mar 2025,Ungasan Semesta Resort,QQ Siti Agung Makmur (LXR),"2,769,450.",Hotel,Local
INV-00062/KEVALA/OUT/06/2025,20 Jun 2025,Sustainable Luxury Hospitality (Thailand) Limited Head Office,Six Senses Yao Noi,202.,Hotel,Export
INV-00062/KEVALA/OUT/11/2024,30 Nov 2024,PT Caterison Sukses,Hilton Bali,"555,000,000.",Hotel,Local
INV-00064/KEVALA/OUT/02/2025,17 Feb 2025,AL GHALIA W.L.L,Jihad,"4,536.9",Agent,Export
INV-00064/KEVALA/OUT/06/2025,23 Jun 2025,Bali Radiance,Bali Radiance,"3,885,000.",Hotel,Local
INV-00065/KEVALA/OUT/06/2025,24 Jun 2025,Sejahtera Indoco,Nusa Dua Beach,"5,194,800.",Hotel,Local
INV-00067/KEVALA/OUT/05/2025,24 May 2025,Shelter Indonesia Group,Shelter Pererenan,"2,752,800.",Restaurant,Local
INV-00067/KEVALA/OUT/06/2025,24 Jun 2025,Nusadua Graha International,The Westin Resort Nusa Dua,"13,320,000.",Hotel,Local
INV-00068/KEVALA/OUT/05/2025,24 May 2025,Shelter Indonesia Group,Shelter Pererenan,"4,495,500.",Restaurant,Local
INV-00068/KEVALA/OUT/06/2025,24 Jun 2025,Nusadua Graha International,The Westin Resort Nusa Dua,"20,246,400.",Hotel,Local
INV-00069/KEVALA/OUT/05/2025,24 May 2025,Shelter Indonesia Group,Shelter Pererenan,"1,082,250.",Restaurant,Local
INV-00069/KEVALA/OUT/06/2025,24 Jun 2025,Nusadua Graha International,The Westin Resort Nusa Dua,"2,358,750.",Hotel,Local
INV-00070/KEVALA/OUT/05/2025,26 May 2025,Indonesia Adventure Sport,Nihi Sumba,"10,256,400.",Hotel,Local
INV-00070/KEVALA/OUT/06/2025,25 Jun 2025,Ulu Garden,Merta Surya Buana,"12,876,000.",Restaurant,Local
INV-00071/KEVALA/OUT/05/2025,31 May 2025,"Artisan Kuliner Indonesia, PT",Bakerman,"63,591,900.",Restaurant,Local
INV-00072/KEVALA/OUT/02/2025,27 Feb 2025,Boa Development,Nihi Rote,"43,345,500.",Hotel,Local
INV-00072/KEVALA/OUT/05/2025,27 May 2025,Loloan Bali,Mexicola Seminyak,"232,878,000.",Restaurant,Local
INV-00072/KEVALA/OUT/06/2025,25 Jun 2025,Spirit Real-Estate Development Company,Grand Hyatt Kuwait,135.,Hotel,Export
INV-00073/KEVALA/OUT/02/2025,27 Feb 2025,Karang Mas Sejahtera,Ayana Hospitality,"5,594,400.",Hotel,Local
INV-00074/KEVALA/OUT/02/2025,27 Feb 2025,Belmond Jimbaran Puri Bali,Bali Resort & Leisure,"53,124,600.",Hotel,Local
INV-00074/KEVALA/OUT/06/2025,25 Jun 2025,Six Sense Fiji,Six Sense,"4,427.",Hotel,Export
INV-00075/KEVALA/OUT/06/2025,25 Jun 2025,Leisure Ventures Langkawi Sdn Bhd,Four Seasons Resort Langkawi,"4,815.",Hotel,Export
INV-00076/KEVALA/OUT/02/2025,27 Feb 2025,Tanjung Benoa Indonesia,Holiday in Benoa,"46,553,400.",Hotel,Local
INV-00077/KEVALA/OUT/02/2025,27 Feb 2025,Tanjung Benoa Indonesia,Holiday in Benoa,"29,992,200.",Hotel,Local
INV-00077/KEVALA/OUT/05/2025,30 May 2025,"Kopi Bar Sela, PT",Chella Uluwatu,"221,850,150.",Restaurant,Local
INV-00078/KEVALA/OUT/02/2025,27 Feb 2025,Bali Radiance,Bali Radiance,"43,956,000.",Hotel,Local
INV-00078/KEVALA/OUT/05/2025,30 May 2025,Ulu Garden,Merta Surya Buana,"38,295,000.",Restaurant,Local
INV-00078/KEVALA/OUT/06/2025,26 Jun 2025,"Baguio Mountainscapes, Inc.",Filinvest 2,546.,Agent,Export
INV-00079/KEVALA/OUT/05/2025,30 May 2025,Ulu Garden,Merta Surya Buana,"138,835,470.",Restaurant,Local
INV-00079/KEVALA/OUT/06/2025,26 Jun 2025,"Baguio Mountainscapes, Inc.",Filinvest 2,"3,228.",Agent,Export
INV-00080/KEVALA/OUT/02/2025,28 Feb 2025,"Balikpapan Boga Utama, CV",Balikpapan Boga Utama,"11,177,700.",Umum,Umum
INV-00080/KEVALA/OUT/05/2025,31 May 2025,Surasang PIK,Surasang,"46,059,450.",Local,Local
INV-00080/KEVALA/OUT/06/2025,26 Jun 2025,Bumi Canggu Nusantara,Motel Mexicola Canggu,"78,088,500.",Restaurant,Local
INV-00081/KEVALA/OUT/05/2025,30 May 2025,Gili Meno House,Gili Meno House,"10,789,200.",Hotel,Local
INV-00081/KEVALA/OUT/06/2025,26 Jun 2025,Samara Lombok,Samara Lombok,"55,594,350.",Hotel,Local
